customer_id,name,email,city,signup_date
840,Customer_840,user840@example.com,Delhi,2023-07-19
841,Customer_841,user841@example.com,Kolkata,2022-10-09
842,Customer_842,user842@example.com,Bangalore,2021-04-10
843,Customer_843,user843@example.com,Mumbai,2024-01-28
844,Customer_844,user844@example.com,Bangalore,2024-01-16
845,Customer_845,user845@example.com,Bangalore,2022-12-16
846,Customer_846,user846@example.com,Delhi,2022-08-28
847,Customer_847,user847@example.com,Mumbai,2021-01-26
848,Customer_848,user848@example.com,Bangalore,2023-12-20
849,Customer_849,user849@example.com,Bangalore,2022-05-11
850,Customer_850,user850@example.com,Kolkata,2020-10-13
851,Customer_851,user851@example.com,Delhi,2021-06-14
852,Customer_852,user852@example.com,Chennai,2022-04-17
853,Customer_853,user853@example.com,Chennai,2023-04-30
854,Customer_854,user854@example.com,Hyderabad,2022-07-16
855,Customer_855,user855@example.com,Kolkata,2023-05-26
856,Customer_856,user856@example.com,Bangalore,2023-01-05
857,Customer_857,user857@example.com,Kolkata,2022-10-24
858,Customer_858,user858@example.com,Kolkata,2023-05-03
859,Customer_859,user859@example.com,Kolkata,2022-08-02
860,Customer_860,user860@example.com,Bangalore,2020-03-06
861,Customer_861,user861@example.com,Kolkata,2020-05-23
862,Customer_862,user862@example.com,Mumbai,2022-07-18
863,Customer_863,user863@example.com,Delhi,2020-09-25
864,Customer_864,user864@example.com,Bangalore,2021-05-05
865,Customer_865,user865@example.com,Bangalore,2022-09-14
866,Customer_866,user866@example.com,Bangalore,2021-01-17
867,Customer_867,user867@example.com,Hyderabad,2021-03-05
868,Customer_868,user868@example.com,Chennai,2022-04-14
869,Customer_869,user869@example.com,Hyderabad,2023-07-12
870,Customer_870,user870@example.com,Chennai,2022-02-21
871,Customer_871,user871@example.com,Hyderabad,2023-12-01
872,Customer_872,user872@example.com,Mumbai,2021-10-05
873,Customer_873,user873@example.com,Chennai,2020-03-31
874,Customer_874,user874@example.com,Chennai,2021-12-27
875,Customer_875,user875@example.com,Delhi,2023-05-28
876,Customer_876,user876@example.com,Chennai,2021-01-13
877,Customer_877,user877@example.com,Hyderabad,2022-02-21
878,Customer_878,user878@example.com,Chennai,2022-03-06
879,Customer_879,user879@example.com,Chennai,2021-06-10
880,Customer_880,user880@example.com,Bangalore,2020-06-25
881,Customer_881,user881@example.com,Bangalore,2023-04-24
882,Customer_882,user882@example.com,Bangalore,2020-11-02
883,Customer_883,user883@example.com,Chennai,2022-08-04
884,Customer_884,user884@example.com,Mumbai,2023-08-29
885,Customer_885,user885@example.com,Bangalore,2022-11-19
886,Customer_886,user886@example.com,Hyderabad,2023-12-06
887,Customer_887,user887@example.com,Delhi,2021-08-24
888,Customer_888,user888@example.com,Chennai,2021-05-22
889,Customer_889,user889@example.com,Chennai,2022-02-25
890,Customer_890,user890@example.com,Delhi,2023-11-10
891,Customer_891,user891@example.com,Hyderabad,2022-03-16
892,Customer_892,user892@example.com,Kolkata,2023-04-11
893,Customer_893,user893@example.com,Bangalore,2021-10-12
894,Customer_894,user894@example.com,Delhi,2022-06-04
895,Customer_895,user895@example.com,Delhi,2023-01-26
896,Customer_896,user896@example.com,Hyderabad,2023-03-20
897,Customer_897,user897@example.com,Chennai,2021-08-14
898,Customer_898,user898@example.com,Bangalore,2022-09-03
899,Customer_899,user899@example.com,Bangalore,2021-09-20
900,Customer_900,user900@example.com,Kolkata,2021-02-16
901,Customer_901,user901@example.com,Chennai,2021-09-28
902,Customer_902,user902@example.com,Delhi,2021-05-18
903,Customer_903,user903@example.com,Kolkata,2020-03-16
904,Customer_904,user904@example.com,Bangalore,2023-04-14
905,Customer_905,user905@example.com,Chennai,2023-09-24
906,Customer_906,user906@example.com,Mumbai,2021-07-27
907,Customer_907,user907@example.com,Kolkata,2023-07-12
908,Customer_908,user908@example.com,Bangalore,2020-01-21
909,Customer_909,user909@example.com,Kolkata,2021-12-03
910,Customer_910,user910@example.com,Mumbai,2020-12-28
911,Customer_911,user911@example.com,Chennai,2021-09-24
912,Customer_912,user912@example.com,Mumbai,2022-08-10
913,Customer_913,user913@example.com,Mumbai,2023-08-23
914,Customer_914,user914@example.com,Kolkata,2021-05-28
915,Customer_915,user915@example.com,Bangalore,2023-01-07
916,Customer_916,user916@example.com,Kolkata,2023-04-18
917,Customer_917,user917@example.com,Kolkata,2020-04-18
918,Customer_918,user918@example.com,Chennai,2021-05-19
919,Customer_919,user919@example.com,Bangalore,2022-08-03
920,Customer_920,user920@example.com,Hyderabad,2022-07-20
921,Customer_921,user921@example.com,Delhi,2023-12-16
922,Customer_922,user922@example.com,Mumbai,2024-02-02
923,Customer_923,user923@example.com,Hyderabad,2023-07-26
924,Customer_924,user924@example.com,Bangalore,2020-06-18
925,Customer_925,user925@example.com,Bangalore,2021-03-25
926,Customer_926,user926@example.com,Mumbai,2023-03-03
927,Customer_927,user927@example.com,Delhi,2023-12-11
928,Customer_928,user928@example.com,Hyderabad,2020-05-15
929,Customer_929,user929@example.com,Chennai,2021-05-26
930,Customer_930,user930@example.com,Hyderabad,2020-12-08
931,Customer_931,user931@example.com,Bangalore,2022-10-13
932,Customer_932,user932@example.com,Bangalore,2022-01-15
933,Customer_933,user933@example.com,Bangalore,2021-05-14
934,Customer_934,user934@example.com,Bangalore,2022-08-26
935,Customer_935,user935@example.com,Bangalore,2022-07-21
936,Customer_936,user936@example.com,Delhi,2023-02-14
937,Customer_937,user937@example.com,Mumbai,2021-12-17
938,Customer_938,user938@example.com,Delhi,2022-11-22
939,Customer_939,user939@example.com,Kolkata,2020-02-02
940,Customer_940,user940@example.com,Bangalore,2020-04-16
941,Customer_941,user941@example.com,Mumbai,2020-08-06
942,Customer_942,user942@example.com,Bangalore,2023-08-14
943,Customer_943,user943@example.com,Mumbai,2022-01-05
944,Customer_944,user944@example.com,Bangalore,2021-04-10
945,Customer_945,user945@example.com,Chennai,2021-03-19
946,Customer_946,user946@example.com,Hyderabad,2022-12-12
947,Customer_947,user947@example.com,Delhi,2020-04-30
948,Customer_948,user948@example.com,Delhi,2022-10-16
949,Customer_949,user949@example.com,Chennai,2022-06-06
950,Customer_950,user950@example.com,Kolkata,2021-03-28
951,Customer_951,user951@example.com,Hyderabad,2023-06-04
952,Customer_952,user952@example.com,Chennai,2022-03-09
953,Customer_953,user953@example.com,Bangalore,2022-06-20
954,Customer_954,user954@example.com,Kolkata,2021-11-07
955,Customer_955,user955@example.com,Delhi,2022-09-01
956,Customer_956,user956@example.com,Delhi,2023-10-13
957,Customer_957,user957@example.com,Delhi,2023-12-14
958,Customer_958,user958@example.com,Chennai,2022-09-08
959,Customer_959,user959@example.com,Kolkata,2020-02-03
960,Customer_960,user960@example.com,Mumbai,2022-08-20
961,Customer_961,user961@example.com,Kolkata,2023-03-21
962,Customer_962,user962@example.com,Chennai,2020-03-16
963,Customer_963,user963@example.com,Delhi,2023-12-22
964,Customer_964,user964@example.com,Hyderabad,2023-11-11
965,Customer_965,user965@example.com,Chennai,2023-01-14
966,Customer_966,user966@example.com,Delhi,2020-11-03
967,Customer_967,user967@example.com,Chennai,2023-10-13
968,Customer_968,user968@example.com,Mumbai,2022-03-08
969,Customer_969,user969@example.com,Hyderabad,2023-04-01
970,Customer_970,user970@example.com,Chennai,2020-07-15
971,Customer_971,user971@example.com,Kolkata,2020-06-05
972,Customer_972,user972@example.com,Hyderabad,2023-09-05
973,Customer_973,user973@example.com,Bangalore,2022-03-20
974,Customer_974,user974@example.com,Mumbai,2021-06-11
975,Customer_975,user975@example.com,Kolkata,2021-11-26
976,Customer_976,user976@example.com,Kolkata,2020-07-11
977,Customer_977,user977@example.com,Hyderabad,2023-06-09
978,Customer_978,user978@example.com,Bangalore,2022-03-28
979,Customer_979,user979@example.com,Hyderabad,2020-03-12
980,Customer_980,user980@example.com,Kolkata,2022-12-25
981,Customer_981,user981@example.com,Hyderabad,2020-06-09
982,Customer_982,user982@example.com,Bangalore,2022-11-18
983,Customer_983,user983@example.com,Kolkata,2023-03-29
984,Customer_984,user984@example.com,Mumbai,2022-02-17
985,Customer_985,user985@example.com,Chennai,2020-11-07
986,Customer_986,user986@example.com,Mumbai,2023-09-21
987,Customer_987,user987@example.com,Kolkata,2023-08-29
988,Customer_988,user988@example.com,Hyderabad,2023-01-09
989,Customer_989,user989@example.com,Mumbai,2021-05-29
990,Customer_990,user990@example.com,Mumbai,2021-07-27
991,Customer_991,user991@example.com,Hyderabad,2020-12-16
992,Customer_992,user992@example.com,Delhi,2021-07-07
993,Customer_993,user993@example.com,Mumbai,2022-08-08
994,Customer_994,user994@example.com,Delhi,2022-10-16
995,Customer_995,user995@example.com,Bangalore,2021-01-05
996,Customer_996,user996@example.com,Delhi,2023-11-29
997,Customer_997,user997@example.com,Delhi,2022-02-18
998,Customer_998,user998@example.com,Delhi,2020-06-24
999,Customer_999,user999@example.com,Mumbai,2020-03-09
1000,Customer_1000,user1000@example.com,Hyderabad,2022-05-03
1001,Customer_1001,user1001@example.com,Delhi,2020-01-13
1002,Customer_1002,user1002@example.com,Chennai,2021-03-29
1003,Customer_1003,user1003@example.com,Mumbai,2023-05-08
1004,Customer_1004,user1004@example.com,Delhi,2020-10-14
1005,Customer_1005,user1005@example.com,Delhi,2021-08-13
1006,Customer_1006,user1006@example.com,Kolkata,2022-03-28
1007,Customer_1007,user1007@example.com,Delhi,2021-04-30
1008,Customer_1008,user1008@example.com,Bangalore,2021-07-30
1009,Customer_1009,user1009@example.com,Kolkata,2021-04-04
1010,Customer_1010,user1010@example.com,Chennai,2023-09-02
1011,Customer_1011,user1011@example.com,Hyderabad,2020-09-21
1012,Customer_1012,user1012@example.com,Delhi,2023-02-08
1013,Customer_1013,user1013@example.com,Hyderabad,2022-11-29
1014,Customer_1014,user1014@example.com,Chennai,2020-08-14
1015,Customer_1015,user1015@example.com,Delhi,2022-10-27
1016,Customer_1016,user1016@example.com,Delhi,2020-04-18
1017,Customer_1017,user1017@example.com,Hyderabad,2023-08-23
1018,Customer_1018,user1018@example.com,Chennai,2023-08-14
1019,Customer_1019,user1019@example.com,Mumbai,2021-04-13
1020,Customer_1020,user1020@example.com,Delhi,2022-04-27
1021,Customer_1021,user1021@example.com,Chennai,2021-02-02
1022,Customer_1022,user1022@example.com,Kolkata,2022-08-03
1023,Customer_1023,user1023@example.com,Chennai,2020-06-15
1024,Customer_1024,user1024@example.com,Hyderabad,2022-09-06
1025,Customer_1025,user1025@example.com,Kolkata,2021-02-19
1026,Customer_1026,user1026@example.com,Delhi,2022-04-09
1027,Customer_1027,user1027@example.com,Bangalore,2023-12-16
1028,Customer_1028,user1028@example.com,Delhi,2022-12-19
1029,Customer_1029,user1029@example.com,Chennai,2022-01-23
1030,Customer_1030,user1030@example.com,Mumbai,2020-08-25
1031,Customer_1031,user1031@example.com,Kolkata,2021-07-27
1032,Customer_1032,user1032@example.com,Kolkata,2022-09-26
1033,Customer_1033,user1033@example.com,Mumbai,2023-11-15
1034,Customer_1034,user1034@example.com,Bangalore,2020-10-26
1035,Customer_1035,user1035@example.com,Hyderabad,2022-02-08
1036,Customer_1036,user1036@example.com,Kolkata,2022-11-08
1037,Customer_1037,user1037@example.com,Hyderabad,2022-01-30
1038,Customer_1038,user1038@example.com,Delhi,2022-12-23
1039,Customer_1039,user1039@example.com,Kolkata,2021-12-26
1040,Customer_1040,user1040@example.com,Bangalore,2023-01-08
1041,Customer_1041,user1041@example.com,Chennai,2023-04-21
1042,Customer_1042,user1042@example.com,Chennai,2022-04-02
1043,Customer_1043,user1043@example.com,Kolkata,2021-02-28
1044,Customer_1044,user1044@example.com,Kolkata,2022-09-10
1045,Customer_1045,user1045@example.com,Delhi,2023-03-06
1046,Customer_1046,user1046@example.com,Delhi,2021-09-21
1047,Customer_1047,user1047@example.com,Delhi,2021-04-05
1048,Customer_1048,user1048@example.com,Chennai,2023-06-18
1049,Customer_1049,user1049@example.com,Hyderabad,2021-07-17
1050,Customer_1050,user1050@example.com,Chennai,2020-09-25
1051,Customer_1051,user1051@example.com,Bangalore,2022-10-02
1052,Customer_1052,user1052@example.com,Bangalore,2022-12-21
1053,Customer_1053,user1053@example.com,Mumbai,2022-10-13
1054,Customer_1054,user1054@example.com,Kolkata,2020-04-02
1055,Customer_1055,user1055@example.com,Delhi,2020-01-01
1056,Customer_1056,user1056@example.com,Chennai,2022-07-29
1057,Customer_1057,user1057@example.com,Kolkata,2020-10-20
1058,Customer_1058,user1058@example.com,Chennai,2021-06-16
1059,Customer_1059,user1059@example.com,Kolkata,2023-10-03
1060,Customer_1060,user1060@example.com,Kolkata,2023-06-05
1061,Customer_1061,user1061@example.com,Kolkata,2023-11-04
1062,Customer_1062,user1062@example.com,Kolkata,2021-02-20
1063,Customer_1063,user1063@example.com,Hyderabad,2020-10-05
1064,Customer_1064,user1064@example.com,Kolkata,2021-05-22
1065,Customer_1065,user1065@example.com,Bangalore,2023-11-23
1066,Customer_1066,user1066@example.com,Hyderabad,2022-11-08
1067,Customer_1067,user1067@example.com,Hyderabad,2022-09-07
1068,Customer_1068,user1068@example.com,Kolkata,2023-07-01
1069,Customer_1069,user1069@example.com,Kolkata,2022-12-11
1070,Customer_1070,user1070@example.com,Bangalore,2020-07-25
1071,Customer_1071,user1071@example.com,Hyderabad,2023-12-15
1072,Customer_1072,user1072@example.com,Bangalore,2023-07-28
1073,Customer_1073,user1073@example.com,Bangalore,2022-07-13
1074,Customer_1074,user1074@example.com,Mumbai,2021-01-23
1075,Customer_1075,user1075@example.com,Kolkata,2023-08-18
1076,Customer_1076,user1076@example.com,Mumbai,2023-07-20
1077,Customer_1077,user1077@example.com,Bangalore,2022-08-14
1078,Customer_1078,user1078@example.com,Kolkata,2021-03-09
1079,Customer_1079,user1079@example.com,Kolkata,2020-07-28
1080,Customer_1080,user1080@example.com,Kolkata,2021-09-02
1081,Customer_1081,user1081@example.com,Hyderabad,2020-11-27
1082,Customer_1082,user1082@example.com,Mumbai,2021-05-31
1083,Customer_1083,user1083@example.com,Chennai,2021-09-10
1084,Customer_1084,user1084@example.com,Kolkata,2021-05-12
1085,Customer_1085,user1085@example.com,Kolkata,2022-06-05
1086,Customer_1086,user1086@example.com,Bangalore,2024-01-06
1087,Customer_1087,user1087@example.com,Mumbai,2021-12-23
1088,Customer_1088,user1088@example.com,Kolkata,2020-11-02
1089,Customer_1089,user1089@example.com,Bangalore,2021-07-27
1090,Customer_1090,user1090@example.com,Kolkata,2021-04-12
1091,Customer_1091,user1091@example.com,Mumbai,2021-04-04
1092,Customer_1092,user1092@example.com,Kolkata,2022-12-09
1093,Customer_1093,user1093@example.com,Bangalore,2023-10-14
1094,Customer_1094,user1094@example.com,Chennai,2020-01-28
1095,Customer_1095,user1095@example.com,Bangalore,2022-04-30
1096,Customer_1096,user1096@example.com,Delhi,2023-10-06
1097,Customer_1097,user1097@example.com,Kolkata,2021-02-10
1098,Customer_1098,user1098@example.com,Mumbai,2021-02-05
1099,Customer_1099,user1099@example.com,Delhi,2023-02-09
1100,Customer_1100,user1100@example.com,Bangalore,2023-05-05
1101,Customer_1101,user1101@example.com,Kolkata,2023-07-12
1102,Customer_1102,user1102@example.com,Bangalore,2021-09-30
1103,Customer_1103,user1103@example.com,Mumbai,2023-03-21
1104,Customer_1104,user1104@example.com,Delhi,2022-06-06
1105,Customer_1105,user1105@example.com,Mumbai,2022-06-15
1106,Customer_1106,user1106@example.com,Kolkata,2022-03-03
1107,Customer_1107,user1107@example.com,Kolkata,2021-06-03
1108,Customer_1108,user1108@example.com,Mumbai,2023-03-15
1109,Customer_1109,user1109@example.com,Kolkata,2023-11-09
1110,Customer_1110,user1110@example.com,Bangalore,2023-05-22
1111,Customer_1111,user1111@example.com,Kolkata,2020-08-08
1112,Customer_1112,user1112@example.com,Hyderabad,2021-01-10
1113,Customer_1113,user1113@example.com,Hyderabad,2020-04-19
1114,Customer_1114,user1114@example.com,Bangalore,2023-09-29
1115,Customer_1115,user1115@example.com,Chennai,2020-03-10
1116,Customer_1116,user1116@example.com,Mumbai,2020-12-13
1117,Customer_1117,user1117@example.com,Kolkata,2021-04-18
1118,Customer_1118,user1118@example.com,Delhi,2023-05-29
1119,Customer_1119,user1119@example.com,Delhi,2021-01-13
1120,Customer_1120,user1120@example.com,Chennai,2022-03-05
1121,Customer_1121,user1121@example.com,Bangalore,2023-10-17
1122,Customer_1122,user1122@example.com,Delhi,2022-06-02
1123,Customer_1123,user1123@example.com,Chennai,2020-08-27
1124,Customer_1124,user1124@example.com,Hyderabad,2023-01-23
1125,Customer_1125,user1125@example.com,Hyderabad,2020-10-28
1126,Customer_1126,user1126@example.com,Hyderabad,2021-12-17
1127,Customer_1127,user1127@example.com,Hyderabad,2020-09-22
1128,Customer_1128,user1128@example.com,Hyderabad,2020-10-07
1129,Customer_1129,user1129@example.com,Mumbai,2020-04-22
1130,Customer_1130,user1130@example.com,Delhi,2020-11-04
1131,Customer_1131,user1131@example.com,Delhi,2023-08-03
1132,Customer_1132,user1132@example.com,Kolkata,2021-02-05
1133,Customer_1133,user1133@example.com,Mumbai,2021-09-09
1134,Customer_1134,user1134@example.com,Mumbai,2023-08-28
1135,Customer_1135,user1135@example.com,Hyderabad,2022-10-11
1136,Customer_1136,user1136@example.com,Delhi,2022-06-22
1137,Customer_1137,user1137@example.com,Chennai,2022-08-28
1138,Customer_1138,user1138@example.com,Bangalore,2022-08-29
1139,Customer_1139,user1139@example.com,Bangalore,2020-05-09
1140,Customer_1140,user1140@example.com,Kolkata,2022-04-06
1141,Customer_1141,user1141@example.com,Kolkata,2020-09-15
1142,Customer_1142,user1142@example.com,Bangalore,2021-02-16
1143,Customer_1143,user1143@example.com,Bangalore,2022-02-25
1144,Customer_1144,user1144@example.com,Kolkata,2023-11-29
1145,Customer_1145,user1145@example.com,Bangalore,2023-12-26
1146,Customer_1146,user1146@example.com,Kolkata,2020-12-14
1147,Customer_1147,user1147@example.com,Kolkata,2023-07-01
1148,Customer_1148,user1148@example.com,Chennai,2022-03-23
1149,Customer_1149,user1149@example.com,Chennai,2022-10-18
1150,Customer_1150,user1150@example.com,Bangalore,2021-09-06
1151,Customer_1151,user1151@example.com,Delhi,2021-10-07
1152,Customer_1152,user1152@example.com,Delhi,2023-12-16
1153,Customer_1153,user1153@example.com,Chennai,2022-01-14
1154,Customer_1154,user1154@example.com,Delhi,2020-01-30
1155,Customer_1155,user1155@example.com,Hyderabad,2022-09-28
1156,Customer_1156,user1156@example.com,Hyderabad,2023-01-28
1157,Customer_1157,user1157@example.com,Mumbai,2023-11-13
1158,Customer_1158,user1158@example.com,Delhi,2022-02-25
1159,Customer_1159,user1159@example.com,Kolkata,2022-05-16
1160,Customer_1160,user1160@example.com,Kolkata,2020-04-17
1161,Customer_1161,user1161@example.com,Hyderabad,2020-07-28
1162,Customer_1162,user1162@example.com,Kolkata,2021-12-01
1163,Customer_1163,user1163@example.com,Kolkata,2021-11-28
1164,Customer_1164,user1164@example.com,Hyderabad,2022-12-12
1165,Customer_1165,user1165@example.com,Bangalore,2020-08-04
1166,Customer_1166,user1166@example.com,Hyderabad,2022-09-26
1167,Customer_1167,user1167@example.com,Chennai,2023-04-27
1168,Customer_1168,user1168@example.com,Chennai,2020-10-23
1169,Customer_1169,user1169@example.com,Delhi,2022-03-12
1170,Customer_1170,user1170@example.com,Hyderabad,2020-07-18
1171,Customer_1171,user1171@example.com,Chennai,2023-04-09
1172,Customer_1172,user1172@example.com,Hyderabad,2020-10-30
1173,Customer_1173,user1173@example.com,Chennai,2022-12-21
1174,Customer_1174,user1174@example.com,Hyderabad,2023-11-15
1175,Customer_1175,user1175@example.com,Bangalore,2023-01-08
1176,Customer_1176,user1176@example.com,Hyderabad,2022-06-17
1177,Customer_1177,user1177@example.com,Kolkata,2022-02-18
1178,Customer_1178,user1178@example.com,Chennai,2023-06-20
1179,Customer_1179,user1179@example.com,Kolkata,2020-01-14
1180,Customer_1180,user1180@example.com,Kolkata,2020-07-13
1181,Customer_1181,user1181@example.com,Bangalore,2023-07-14
1182,Customer_1182,user1182@example.com,Kolkata,2020-10-04
1183,Customer_1183,user1183@example.com,Bangalore,2024-01-16
1184,Customer_1184,user1184@example.com,Mumbai,2021-03-15
1185,Customer_1185,user1185@example.com,Delhi,2023-08-28
1186,Customer_1186,user1186@example.com,Hyderabad,2021-07-17
1187,Customer_1187,user1187@example.com,Kolkata,2021-04-11
1188,Customer_1188,user1188@example.com,Delhi,2021-10-25
1189,Customer_1189,user1189@example.com,Bangalore,2020-04-30
1190,Customer_1190,user1190@example.com,Hyderabad,2021-09-18
1191,Customer_1191,user1191@example.com,Kolkata,2021-06-21
1192,Customer_1192,user1192@example.com,Delhi,2022-05-05
1193,Customer_1193,user1193@example.com,Bangalore,2023-12-30
1194,Customer_1194,user1194@example.com,Bangalore,2021-10-29
1195,Customer_1195,user1195@example.com,Bangalore,2023-11-18
1196,Customer_1196,user1196@example.com,Kolkata,2022-07-29
1197,Customer_1197,user1197@example.com,Chennai,2024-01-06
1198,Customer_1198,user1198@example.com,Hyderabad,2022-06-28
1199,Customer_1199,user1199@example.com,Bangalore,2022-10-02
1200,Customer_1200,user1200@example.com,Bangalore,2023-06-16
1201,Customer_1201,user1201@example.com,Chennai,2022-10-12
1202,Customer_1202,user1202@example.com,Kolkata,2021-03-24
1203,Customer_1203,user1203@example.com,Chennai,2022-11-18
1204,Customer_1204,user1204@example.com,Kolkata,2023-01-20
1205,Customer_1205,user1205@example.com,Hyderabad,2021-10-16
1206,Customer_1206,user1206@example.com,Mumbai,2022-02-09
1207,Customer_1207,user1207@example.com,Mumbai,2020-08-10
1208,Customer_1208,user1208@example.com,Kolkata,2021-06-25
1209,Customer_1209,user1209@example.com,Chennai,2023-04-14
1210,Customer_1210,user1210@example.com,Delhi,2024-01-16
1211,Customer_1211,user1211@example.com,Mumbai,2023-01-11
1212,Customer_1212,user1212@example.com,Bangalore,2020-11-20
1213,Customer_1213,user1213@example.com,Bangalore,2023-11-10
1214,Customer_1214,user1214@example.com,Kolkata,2022-08-03
1215,Customer_1215,user1215@example.com,Chennai,2021-03-31
1216,Customer_1216,user1216@example.com,Delhi,2020-11-24
1217,Customer_1217,user1217@example.com,Delhi,2023-08-05
1218,Customer_1218,user1218@example.com,Kolkata,2021-08-03
1219,Customer_1219,user1219@example.com,Bangalore,2022-03-16
1220,Customer_1220,user1220@example.com,Chennai,2023-09-29
1221,Customer_1221,user1221@example.com,Mumbai,2022-03-05
1222,Customer_1222,user1222@example.com,Kolkata,2022-07-15
1223,Customer_1223,user1223@example.com,Chennai,2020-09-16
1224,Customer_1224,user1224@example.com,Hyderabad,2024-01-01
1225,Customer_1225,user1225@example.com,Delhi,2021-01-10
1226,Customer_1226,user1226@example.com,Chennai,2021-06-09
1227,Customer_1227,user1227@example.com,Chennai,2020-09-14
1228,Customer_1228,user1228@example.com,Mumbai,2020-01-09
1229,Customer_1229,user1229@example.com,Chennai,2021-06-05
1230,Customer_1230,user1230@example.com,Kolkata,2021-08-31
1231,Customer_1231,user1231@example.com,Chennai,2023-04-11
1232,Customer_1232,user1232@example.com,Chennai,2023-12-27
1233,Customer_1233,user1233@example.com,Delhi,2020-04-18
1234,Customer_1234,user1234@example.com,Hyderabad,2020-05-21
1235,Customer_1235,user1235@example.com,Mumbai,2022-11-13
1236,Customer_1236,user1236@example.com,Hyderabad,2020-07-18
1237,Customer_1237,user1237@example.com,Delhi,2020-09-04
1238,Customer_1238,user1238@example.com,Mumbai,2020-10-31
1239,Customer_1239,user1239@example.com,Delhi,2024-01-13
1240,Customer_1240,user1240@example.com,Chennai,2020-12-15
1241,Customer_1241,user1241@example.com,Bangalore,2022-12-23
1242,Customer_1242,user1242@example.com,Hyderabad,2023-07-08
1243,Customer_1243,user1243@example.com,Chennai,2023-04-14
1244,Customer_1244,user1244@example.com,Bangalore,2020-10-23
1245,Customer_1245,user1245@example.com,Mumbai,2023-02-07
1246,Customer_1246,user1246@example.com,Bangalore,2023-02-17
1247,Customer_1247,user1247@example.com,Hyderabad,2022-04-22
1248,Customer_1248,user1248@example.com,Kolkata,2021-09-14
1249,Customer_1249,user1249@example.com,Hyderabad,2023-07-02
1250,Customer_1250,user1250@example.com,Hyderabad,2022-08-01
1251,Customer_1251,user1251@example.com,Delhi,2020-07-19
1252,Customer_1252,user1252@example.com,Mumbai,2021-07-20
1253,Customer_1253,user1253@example.com,Mumbai,2023-11-13
1254,Customer_1254,user1254@example.com,Delhi,2022-05-19
1255,Customer_1255,user1255@example.com,Delhi,2023-08-03
1256,Customer_1256,user1256@example.com,Delhi,2023-06-26
1257,Customer_1257,user1257@example.com,Mumbai,2022-02-21
1258,Customer_1258,user1258@example.com,Delhi,2021-10-28
1259,Customer_1259,user1259@example.com,Hyderabad,2023-09-24
1260,Customer_1260,user1260@example.com,Hyderabad,2022-02-02
1261,Customer_1261,user1261@example.com,Chennai,2023-11-06
1262,Customer_1262,user1262@example.com,Chennai,2023-12-04
1263,Customer_1263,user1263@example.com,Mumbai,2021-09-08
1264,Customer_1264,user1264@example.com,Delhi,2021-03-29
1265,Customer_1265,user1265@example.com,Hyderabad,2024-01-23
1266,Customer_1266,user1266@example.com,Mumbai,2022-06-29
1267,Customer_1267,user1267@example.com,Chennai,2020-08-02
1268,Customer_1268,user1268@example.com,Kolkata,2022-05-13
1269,Customer_1269,user1269@example.com,Mumbai,2022-08-25
1270,Customer_1270,user1270@example.com,Hyderabad,2022-02-19
1271,Customer_1271,user1271@example.com,Bangalore,2021-10-08
1272,Customer_1272,user1272@example.com,Chennai,2020-06-24
1273,Customer_1273,user1273@example.com,Bangalore,2022-11-03
1274,Customer_1274,user1274@example.com,Chennai,2021-09-18
1275,Customer_1275,user1275@example.com,Bangalore,2020-04-08
1276,Customer_1276,user1276@example.com,Bangalore,2020-06-05
1277,Customer_1277,user1277@example.com,Hyderabad,2023-11-23
1278,Customer_1278,user1278@example.com,Delhi,2020-01-05
1279,Customer_1279,user1279@example.com,Mumbai,2022-12-16
1280,Customer_1280,user1280@example.com,Hyderabad,2023-03-12
1281,Customer_1281,user1281@example.com,Chennai,2022-01-09
1282,Customer_1282,user1282@example.com,Hyderabad,2023-05-18
1283,Customer_1283,user1283@example.com,Mumbai,2021-06-19
1284,Customer_1284,user1284@example.com,Delhi,2023-06-07
1285,Customer_1285,user1285@example.com,Kolkata,2023-05-23
1286,Customer_1286,user1286@example.com,Bangalore,2022-06-22
1287,Customer_1287,user1287@example.com,Delhi,2023-03-15
1288,Customer_1288,user1288@example.com,Chennai,2023-05-25
1289,Customer_1289,user1289@example.com,Chennai,2021-10-08
1290,Customer_1290,user1290@example.com,Bangalore,2021-10-02
1291,Customer_1291,user1291@example.com,Chennai,2022-08-18
1292,Customer_1292,user1292@example.com,Hyderabad,2021-05-11
1293,Customer_1293,user1293@example.com,Bangalore,2021-02-04
1294,Customer_1294,user1294@example.com,Chennai,2023-09-13
1295,Customer_1295,user1295@example.com,Delhi,2022-01-14
1296,Customer_1296,user1296@example.com,Delhi,2021-10-22
1297,Customer_1297,user1297@example.com,Mumbai,2021-03-31
1298,Customer_1298,user1298@example.com,Mumbai,2023-06-20
1299,Customer_1299,user1299@example.com,Kolkata,2023-11-21
1300,Customer_1300,user1300@example.com,Delhi,2023-10-03
1301,Customer_1301,user1301@example.com,Mumbai,2023-02-01
1302,Customer_1302,user1302@example.com,Kolkata,2020-09-24
1303,Customer_1303,user1303@example.com,Chennai,2021-07-04
1304,Customer_1304,user1304@example.com,Delhi,2020-02-13
1305,Customer_1305,user1305@example.com,Mumbai,2022-12-31
1306,Customer_1306,user1306@example.com,Delhi,2022-06-28
1307,Customer_1307,user1307@example.com,Hyderabad,2020-09-06
1308,Customer_1308,user1308@example.com,Mumbai,2022-06-12
